,inputs,preds,golds
826,modern2poem: 月 色 如 霜 所 以 霜 飞 无 从 觉 察 ，,generated:,"空 里 流 霜 不 觉 飞 ，
"
827,modern2poem: 高 高 的 山 顶 上 有 一 座 茅 屋 ，,generated:,"绝 顶 一 茅 茨 ，
"
828,modern2poem: 艺 人 先 弹 《 渌 水 》 后 奏 《 楚 妃 》 。,generated:,"初 弹 渌 水 后 楚 妃 。
"
829,modern2poem: 您 问 归 期 ， 归 期 实 难 说 准 ， 巴 山 连 夜 暴 雨 ， 涨 满 秋 池 。,generated:,"君 问 归 期 未 有 期 ， 巴 山 夜 雨 涨 秋 池 。
"
830,modern2poem: 树 皮 洁 白 润 滑 树 干 有 四 十 围 ， 青 黑 色 朝 天 耸 立 足 有 二 千 尺 。,generated:,"霜 皮 溜 雨 四 十 围 ， 黛 色 参 天 二 千 尺 。
"
831,modern2poem: 只 剩 下 思 妇 站 在 离 别 的 青 枫 浦 不 胜 忧 愁 。,generated:,"青 枫 浦 上 不 胜 愁 。
"
832,modern2poem: 鸿 鹄 已 高 飞 远 空 在 日 月 之 间 ，,generated:,"鸿 飞 冥 冥 日 月 白 ，
"
833,modern2poem: 如 今 不 操 弓 疡 瘤 生 于 左 肘 。,generated:,"今 日 垂 杨 生 左 肘 。
"
834,modern2poem: 大 雁 北 飞 ， 就 像 要 回 到 北 方 家 乡 的 人 那 样 ， 但 是 由 于 依 恋 ， 差 一 点 掉 了 队 。,generated:,"两 两 归 鸿 欲 破 群 ， 依 依 还 似 北 归 人 。
"
835,modern2poem: 没 有 什 么 可 看 的 不 如 远 远 走 开 吧 。,generated:,"去 去 不 足 观 。
"
836,modern2poem: 望 不 到 头 的 长 江 水 滚 滚 奔 腾 而 来 。,generated:,"不 尽 长 江 滚 滚 来 。
"
837,modern2poem: 仗 着 鬼 神 守 护 石 鼓 永 不 湮 没 。,generated:,"鬼 物 守 护 烦 撝 呵 。
"
838,modern2poem: 自 惭 这 样 长 久 地 孤 独 沉 沦 ，,generated:,"以 我 独 沉 久 ，
"
839,modern2poem: 有 的 人 十 五 岁 到 黄 河 以 北 去 戍 守 ， 纵 然 到 了 四 十 岁 还 要 到 西 部 边 疆 去 屯 田 。,generated:,"或 从 十 五 北 防 河 ， 便 至 四 十 西 营 田 。
"
840,modern2poem: 后 宫 中 妃 嫔 不 下 三 千 人 ， 却 只 有 她 独 享 皇 帝 的 恩 宠 。,generated:,"后 宫 佳 丽 三 千 人 ， 三 千 宠 爱 在 一 身 。
"
841,modern2poem: 在 南 浦 凄 凉 愁 苦 的 分 别 ，,generated:,"南 浦 凄 凄 别 ，
"
842,modern2poem: 两 岸 风 吹 树 动 枝 叶 沙 沙 作 响 ， 月 光 如 水 映 照 江 畔 一 叶 孤 舟 。,generated:,"风 鸣 两 岸 叶 ， 月 照 一 孤 舟 。
"
843,modern2poem: 燕 地 小 草 像 碧 丝 般 青 绿 ， 秦 地 的 桑 树 已 叶 翠 枝 绿 。,generated:,"燕 草 如 碧 丝 ， 秦 桑 低 绿 枝 。
"
844,modern2poem: 心 怀 忧 虑 啊 又 何 忍 一 走 了 之 ， 凄 惨 悲 伤 让 我 肝 肠 寸 断 。,generated:,"忧 来 其 如 何 ？ 凄 怆 摧 心 肝 。
"
845,modern2poem: 只 有 长 江 奔 流 从 古 到 今 。,generated:,"长 江 独 至 今 。
"
846,modern2poem: 近 处 篱 笆 边 都 种 上 了 菊 花 ，,generated:,"近 种 篱 边 菊 ，
"
847,modern2poem: 从 左 到 右 去 拔 它 。,generated:,"左 右 芼 之 。
"
848,modern2poem: 座 旁 的 听 者 个 个 感 慨 叹 息 ， 思 乡 的 游 客 人 人 悲 伤 落 泪 。,generated:,"傍 邻 闻 者 多 叹 息 ， 远 客 思 乡 皆 泪 垂 。
"
849,modern2poem: 到 了 距 长 安 一 百 多 里 的 马 嵬 坡 。,generated:,"西 出 都 门 百 余 里 。
"
850,modern2poem: 皇 帝 仪 仗 队 车 队 走 走 停 停 ，,generated:,"翠 华 摇 摇 行 复 止 ，
"
851,modern2poem: 自 顾 华 发 心 惭 愧 ，,generated:,"顾 惭 华 鬓 ，
"
852,modern2poem: 却 只 有 她 独 享 皇 帝 的 恩 宠 。,generated:,"三 千 宠 爱 在 一 身 。
"
853,modern2poem: 我 家 祖 先 甚 遥 远 ，,generated:,"悠 悠 我 祖 ，
"
854,modern2poem: 波 涛 翻 滚 直 奔 东 海 从 来 不 会 再 往 回 流 。,generated:,"奔 流 到 海 不 复 回 。
"
855,modern2poem: 即 使 能 合 葬 也 无 法 倾 诉 衷 情 ， 来 世 结 缘 是 多 么 虚 幻 的 企 望 。,generated:,"同 穴 窅 冥 何 所 望 ， 他 生 缘 会 更 难 期 。
"
856,modern2poem: 不 要 让 金 杯 无 酒 空 对 皎 洁 的 明 月 。,generated:,"莫 使 金 樽 空 对 月 。
"
857,modern2poem: 手 持 杯 蛟 教 导 我 掷 占 方 法 ， 说 此 卜 兆 最 吉 他 人 难 相 同 。,generated:,"手 持 杯 珓 导 我 掷 ， 云 此 最 吉 余 难 同 。
"
858,modern2poem: 在 岩 石 的 西 畔 询 问 渔 船 。,generated:,"石 矶 西 畔 问 渔 船 。
"
859,modern2poem: 你 与 沉 冤 的 屈 子 同 命 运 ，,generated:,"应 共 冤 魂 语 ，
"
860,modern2poem: 身 经 沙 场 百 战 铁 甲 已 破 碎 ， 城 池 南 面 被 敌 人 重 重 包 围 。,generated:,"百 战 沙 场 碎 铁 衣 ， 城 南 已 合 数 重 围 。
"
861,modern2poem: 它 有 七 种 气 ， 我 有 一 种 气 ， 用 我 的 一 种 气 可 以 敌 过 那 七 种 气 ， 我 担 忧 什 么 呢 ！,"generated:『七种气,我有一种气,用我之一种气, 我担忧什幺?","」 彼 气 有 七 ， 吾 气 有 一 ， 以 一 敌 七 ， 吾 何 患 焉 ！
"
862,modern2poem: 初 升 的 太 阳 照 耀 着 千 家 万 户 ， 都 把 旧 的 桃 符 取 下 换 上 新 的 桃 符 。,generated:,"千 门 万 户 曈 曈 日 ， 总 把 新 桃 换 旧 符 。
"
863,modern2poem: 周 朝 政 治 衰 败 全 国 动 荡 不 安 ， 周 宣 王 发 愤 起 兵 挥 起 了 天 戈 。,generated:,"周 纲 凌 迟 四 海 沸 ， 宣 王 愤 起 挥 天 戈 。
"
864,modern2poem: 戍 楼 上 的 更 鼓 声 隔 断 了 人 们 的 来 往 ， 边 塞 的 秋 天 里 ， 一 只 孤 雁 正 在 鸣 叫 。,generated:,"戍 鼓 断 人 行 ， 边 秋 一 雁 声 。
"
865,modern2poem: 温 和 而 又 恭 顺 ，,generated:,"终 温 且 惠 ，
"
866,modern2poem: 它 有 七 种 气 ，,generated:『七种气息』,"」 彼 气 有 七 ，
"
867,modern2poem: 枝 干 色 如 青 铜 根 柢 固 如 盘 石 。,generated:,"柯 如 青 铜 根 如 石 。
"
868,modern2poem: 声 名 煊 赫 大 梁 城 。,generated:,"烜 赫 大 梁 城 。
"
869,modern2poem: 新 年 都 已 来 到 ， 但 还 看 不 到 芬 芳 的 鲜 花 ， 到 二 月 ， 才 惊 喜 地 发 现 有 小 草 冒 出 了 新 芽 。,generated:,"新 年 都 未 有 芳 华 ， 二 月 初 惊 见 草 芽 。
"
870,modern2poem: 布 质 的 被 子 盖 了 多 年 又 冷 又 硬 像 铁 板 似 的 ， 孩 子 睡 觉 姿 势 不 好 把 被 子 蹬 破 了 。,generated:,"布 衾 多 年 冷 似 铁 ， 娇 儿 恶 卧 踏 里 裂 。
"
871,modern2poem: 整 日 整 夜 念 念 不 忘 。,generated:,"尽 日 不 能 忘 。
"
872,modern2poem: 这 是 为 什 么 呵 ， 我 却 有 家 归 去 不 得 ？ 杜 鹃 呵 ， 不 要 在 我 耳 边 不 停 地 悲 啼 。,generated:『为 为 为 为 。 为 。 。 。 。 。 。 。 。 。,"等 是 有 家 归 未 得 ， 杜 鹃 休 向 耳 边 啼 。
"
873,modern2poem: 古 庙 里 杉 松 树 上 水 鹤 做 了 巢 ， 每 逢 节 令 仍 举 行 隆 重 的 祭 祀 。,generated:,"古 庙 杉 松 巢 水 鹤 ， 岁 时 伏 腊 走 村 翁 。
"
874,modern2poem: 瞻 望 不 见 人 影 ，,generated:,"瞻 望 弗 及 ，
"
875,modern2poem: 人 世 间 就 有 美 好 的 桃 源 。,generated:,"人 间 亦 自 有 丹 丘 。
"
876,modern2poem: 世 事 何 等 地 纷 繁 渺 茫 ，,generated:,"生 事 且 弥 漫 ，
"
877,modern2poem: 古 柏 重 如 丘 山 万 年 也 难 拉 动 。,generated:,"万 牛 回 首 丘 山 重 。
"
878,modern2poem: 两 只 黄 鹂 在 翠 绿 的 柳 树 间 婉 转 地 歌 唱 ， 一 队 整 齐 的 白 鹭 直 冲 向 蔚 蓝 的 天 空 。,generated:,"两 个 黄 鹂 鸣 翠 柳 ， 一 行 白 鹭 上 青 天 。
"
879,modern2poem: 自 顾 华 发 心 惭 愧 ， 孤 身 一 人 负 影 立 。,generated:,"顾 惭 华 鬓 ， 负 影 只 立 。
"
880,modern2poem: 牵 马 饮 水 渡 过 了 那 大 河 ，,generated:,"饮 马 渡 秋 水 ，
"
881,modern2poem: 你 没 看 见 拼 杀 在 沙 场 战 斗 多 惨 苦 ，,generated:,"君 不 见 沙 场 征 战 苦 ，
"
882,modern2poem: 城 池 南 面 被 敌 人 重 重 包 围 。,generated:,"城 南 已 合 数 重 围 。
"
883,modern2poem: 秋 季 的 天 空 阴 沉 迷 蒙 渐 渐 黑 了 下 来 。,generated:,"秋 天 漠 漠 向 昏 黑 。
"
884,modern2poem: 良 相 们 的 头 顶 都 戴 上 了 进 贤 冠 ， 猛 将 们 的 腰 间 皆 佩 带 着 大 羽 箭 。,generated:,"良 相 头 上 进 贤 冠 ， 猛 将 腰 间 大 羽 箭 。
"
885,modern2poem: 在 这 高 高 的 城 楼 上 。,generated:,"在 城 阙 兮 。
"
886,modern2poem: 春 院 里 的 门 直 到 天 黑 都 始 终 紧 闭 。,generated:,"春 院 閟 天 黑 。
"
887,modern2poem: 你 的 歌 声 酸 楚 歌 辞 也 悲 苦 ，,generated:,"君 歌 声 酸 辞 且 苦 ，
"
888,modern2poem: 来 世 结 缘 是 多 么 虚 幻 的 企 望 。,generated:,"他 生 缘 会 更 难 期 。
"
889,modern2poem: 朱 亥 与 侯 嬴 真 千 秋 万 古 二 壮 士 ， 声 名 煊 赫 大 梁 城 。,generated:,"千 秋 二 壮 士 ， 烜 赫 大 梁 城 。
"
890,modern2poem: 清 澈 的 川 水 环 绕 一 片 草 木 ，,generated:,"清 川 带 长 薄 ，
"
891,modern2poem: 皇 宫 里 钟 声 稀 疏 ， 官 舍 中 办 公 的 官 吏 已 经 很 少 ， 门 下 省 里 只 听 见 乌 鸣 。,generated:,"禁 里 疏 钟 官 舍 晚 ， 省 中 啼 鸟 吏 人 稀 。
"
892,modern2poem: 凤 凰 住 在 鸡 窝 里 像 鸡 一 样 饮 食 起 居 。,generated:,"鸡 栖 凤 凰 食 。
"
893,modern2poem: 青 萝 轻 拂 好 象 有 西 风 飕 飕 而 生 。,generated:,"西 风 生 翠 萝 。
"
894,modern2poem: 忽 然 回 忆 起 在 会 灵 观 尝 食 新 谷 之 事 ， 如 要 滞 留 在 江 海 之 上 需 多 进 饮 食 ， 保 重 身 体 啊 。,generated:,"忽 忆 尝 新 会 灵 观 ， 滞 留 江 海 得 加 餐 。
"
895,modern2poem: 几 乎 扫 光 全 城 才 走 。,generated:,"几 尽 而 去 。
"
896,modern2poem: 阳 光 下 鹿 群 呦 呦 欢 鸣 ， 悠 然 自 得 啃 食 在 绿 坡 。,generated:,"呦 呦 鹿 鸣 ， 食 野 之 苹 。
"
897,modern2poem: 大 厦 如 若 倾 倒 要 有 梁 栋 支 撑 ， 古 柏 重 如 丘 山 万 年 也 难 拉 动 。,generated:,"大 厦 如 倾 要 梁 栋 ， 万 牛 回 首 丘 山 重 。
"
898,modern2poem: 长 乐 宫 与 后 花 园 正 是 春 意 盎 然 ， 嵌 玉 的 楼 台 与 镶 金 的 宫 殿 每 日 都 有 新 的 赋 艳 词 的 曲 。,generated:,"长 乐 宫 连 上 苑 春 ， 玉 楼 金 殿 艳 歌 新 。
"
899,modern2poem: 皇 帝 仪 仗 队 车 队 走 走 停 停 ， 到 了 距 长 安 一 百 多 里 的 马 嵬 坡 。,generated:,"翠 华 摇 摇 行 复 止 ， 西 出 都 门 百 余 里 。
"
900,modern2poem: 各 自 在 一 处 。,generated:,"各 在 一 处 。
"
901,modern2poem: 日 暮 时 投 宿 石 壕 村 ，,generated:,"暮 投 石 壕 村 ，
"
902,modern2poem: 千 家 万 户 传 来 了 捣 衣 的 声 响 。,generated:,"砧 杵 夜 千 家 。
"
903,modern2poem: 也 许 是 园 主 担 心 我 的 木 屐 踩 坏 他 那 爱 惜 的 青 苔 ， 轻 轻 地 敲 柴 门 ， 久 久 没 有 人 来 开 。,generated:,"应 怜 屐 齿 印 苍 苔 ， 小 扣 柴 扉 久 不 开 。
"
904,modern2poem: 请 你 们 为 我 倾 耳 细 听 。,generated:,"请 君 为 我 倾 耳 听 。
"
905,modern2poem: 海 内 连 年 战 乱 ， 几 个 兄 弟 音 讯 阻 隔 ； 彼 此 天 涯 海 角 ， 只 我 一 人 好 不 凄 怆 ？,generated:,"海 内 风 尘 诸 弟 隔 ， 天 涯 涕 泪 一 身 遥 。
"
906,modern2poem: 死 后 也 要 做 鬼 中 英 雄 。,generated:,"死 亦 为 鬼 雄 。
"
907,modern2poem: 若 肯 邀 请 隔 壁 的 老 翁 一 同 对 饮 ， 隔 着 篱 笆 唤 来 喝 尽 余 杯 ！,generated:,"肯 与 邻 翁 相 对 饮 ， 隔 篱 呼 取 尽 馀 杯 。
"
908,modern2poem: 昨 天 夜 里 梦 见 花 落 闲 潭 ， 可 惜 的 是 春 天 已 过 了 一 半 自 己 却 还 不 能 回 家 。,generated:,"昨 夜 闲 潭 梦 落 花 ， 可 怜 春 半 不 还 家 。
"
909,modern2poem: 弯 曲 的 山 路 上 原 本 没 有 雨 ， 但 苍 翠 的 山 色 却 浓 得 仿 佛 就 要 润 湿 了 人 的 衣 裳 一 样 。,generated:,"山 路 元 无 雨 ， 空 翠 湿 人 衣 。
"
910,modern2poem: 漫 山 遍 谷 都 有 它 ，,generated:,"施 于 中 谷 ，
"
911,modern2poem: 让 我 沉 痛 吟 诵 至 今 。,generated:,"沉 吟 至 今 。
"
912,modern2poem: 冠 上 洁 白 丝 绦 垂 在 两 耳 边 ，,generated:,"充 耳 以 素 乎 而 ，
"
913,modern2poem: 不 要 买 下 沃 洲 山 ， 现 在 已 经 有 人 知 道 那 儿 了 。,generated:,"莫 买 沃 洲 山 ， 时 人 已 知 处 。
"
914,modern2poem: 我 早 年 遇 到 了 太 平 世 道 ，,generated:,"昔 岁 逢 太 平 ，
"
915,modern2poem: 此 次 离 别 不 知 你 们 心 绪 何 如 ， 停 住 马 饮 酒 询 问 被 贬 的 去 处 。,generated:,"嗟 君 此 别 意 何 如 ， 驻 马 衔 杯 问 谪 居 。
"
916,modern2poem: 这 里 就 是 历 代 征 战 之 地 ， 出 征 将 士 很 少 能 够 生 还 。,generated:,"由 来 征 战 地 ， 不 见 有 人 还 。
"
917,modern2poem: 又 像 风 吹 枯 桑 老 柏 沙 沙 响 ， 还 像 九 只 雏 凤 鸣 叫 啾 啾 啼 。,generated:,"枯 桑 老 柏 寒 飕 飗 ， 九 雏 鸣 凤 乱 啾 啾 。
"
918,modern2poem: 即 使 能 合 葬 也 无 法 倾 诉 衷 情 ，,generated:,"同 穴 窅 冥 何 所 望 ，
"
919,modern2poem: 浑 然 又 像 织 梭 化 龙 九 鼎 沦 没 。,generated:,"古 鼎 跃 水 龙 腾 梭 。
"
920,modern2poem: 丞 相 的 祠 庙 就 在 先 王 庙 临 近 ， 君 臣 共 同 享 受 着 礼 仪 和 祭 礼 。,generated:,"武 侯 祠 堂 常 邻 近 ， 一 体 君 臣 祭 祀 同 。
"
921,modern2poem: 嫁 给 我 这 个 贫 士 事 事 不 顺 利 。,generated:,"自 嫁 黔 娄 百 事 乖 。
"
922,modern2poem: 就 像 今 年 冬 天 ，,generated:,"且 如 今 年 冬 ，
"
923,modern2poem: 溪 柴 烧 的 小 火 和 裹 在 身 上 的 毛 毡 都 很 暖 和 ， 我 和 猫 儿 都 不 愿 出 门 。,generated:,"溪 柴 火 软 蛮 毡 暖 ， 我 与 狸 奴 不 出 门 。
"
924,modern2poem: 我 和 从 弟 在 南 斋 高 卧 的 时 候 ，,generated:,"高 卧 南 斋 时 ，
"
925,modern2poem: 桃 花 怒 放 千 万 朵 ， 色 彩 鲜 艳 红 似 火 。,generated:,"桃 之 夭 夭 ， 灼 灼 其 华 。
"
926,modern2poem: 此 夜 投 宿 佛 寺 住 在 高 阁 上 ，,generated:,"夜 投 佛 寺 上 高 阁 ，
"
927,modern2poem: 轻 歌 曼 舞 多 合 拍 管 弦 旋 律 尽 传 神 ，,generated:,"缓 歌 慢 舞 凝 丝 竹 ，
"
928,modern2poem: 来 来 往 往 都 在 九 江 附 近 。,generated:,"来 去 九 江 侧 。
"
929,modern2poem: 漆 黑 之 夜 不 见 月 亮 ， 只 见 那 渔 船 上 的 灯 光 ， 孤 独 的 灯 光 在 茫 茫 的 夜 色 中 ， 象 萤 火 虫 一 样 发 出 一 点 微 亮 。,generated:,"月 黑 见 渔 灯 ， 孤 光 一 点 萤 。
"
930,modern2poem: 古 柏 独 立 高 耸 虽 然 盘 踞 得 地 ， 但 是 位 高 孤 傲 必 定 多 招 烈 风 。,generated:,"落 落 盘 踞 虽 得 地 ， 冥 冥 孤 高 多 烈 风 。
"
931,modern2poem: 而 今 新 画 之 中 就 有 这 两 匹 马 ，,generated:『新画』中 有 二 馬 。,"今 之 新 图 有 二 马 ，
"
932,modern2poem: 为 人 谨 慎 善 良 。,generated:,"淑 慎 其 身 。
"
933,modern2poem: 等 到 九 九 重 阳 节 到 来 时 ， 再 请 君 来 这 里 观 赏 菊 花 。,generated:,"待 到 重 阳 日 ， 还 来 就 菊 花 。
"
934,modern2poem: 开 元 时 先 帝 的 天 马 名 叫 玉 花 骢 ，,generated:,"先 帝 御 马 五 花 骢 ，
"
935,modern2poem: 说 此 卜 兆 最 吉 他 人 难 相 同 。,generated:,"云 此 最 吉 余 难 同 。
"
936,modern2poem: 来 来 往 往 张 眼 望 啊 ， 在 这 高 高 的 城 楼 上 。,generated:,"挑 兮 达 兮 ， 在 城 阙 兮 。
"
937,modern2poem: 我 东 西 漂 泊 ， 一 再 奔 走 他 乡 异 土 ， 今 日 歇 脚 阆 州 ， 来 悼 别 你 的 孤 坟 。,generated:,"他 乡 复 行 役 ， 驻 马 别 孤 坟 。
"
938,modern2poem: 我 的 郎 恭 谨 等 候 在 影 壁 前 ， 冠 上 洁 白 丝 绦 垂 在 两 耳 边 ， 缀 饰 的 美 玉 悬 荡 在 我 眼 前 。,generated:,"俟 我 于 著 乎 而 ， 充 耳 以 素 乎 而 ， 尚 之 以 琼 华 乎 而 。
"
939,modern2poem: 虽 然 有 绝 顶 谁 能 登 上 顶 峰 。,generated:,"虽 有 绝 顶 谁 能 穷 ？
"
940,modern2poem: 秋 风 吹 送 捣 衣 声 声 ，,generated:,"秋 风 吹 不 尽 ，
"
941,modern2poem: 良 相 们 的 头 顶 都 戴 上 了 进 贤 冠 ，,generated:,"良 相 头 上 进 贤 冠 ，
"
942,modern2poem: 猛 将 们 的 腰 间 皆 佩 带 着 大 羽 箭 。,generated:,"猛 将 腰 间 大 羽 箭 。
"
943,modern2poem: 将 军 接 受 赐 盘 叩 拜 皇 恩 回 归 ，,generated:,"盘 赐 将 军 拜 舞 归 ，
"
944,modern2poem: 胡 人 士 兵 个 个 眼 泪 双 双 滴 落 。,generated:,"胡 儿 眼 泪 双 双 落 。
"
945,modern2poem: 君 臣 相 顾 泪 湿 衣 衫 ， 向 东 望 无 心 鞭 马 任 由 马 前 进 回 京 城 。,generated:,"君 臣 相 顾 尽 沾 衣 ， 东 望 都 门 信 马 归 。
"
946,modern2poem: 只 要 看 看 历 来 那 些 负 盛 名 的 人 ， 最 终 已 经 坎 坷 穷 愁 纠 缠 其 身 了 。,generated:,"但 看 古 来 盛 名 下 ， 终 日 坎 壈 缠 其 身 。
"
947,modern2poem: 天 地 之 间 有 一 股 堂 堂 正 气 ，,generated:,"天 地 有 正 气 ，
"
948,modern2poem: 明 亮 的 月 光 洒 在 床 前 的 窗 户 纸 上 ， 好 像 地 上 泛 起 了 一 层 霜 。,generated:,"床 前 明 月 光 ， 疑 是 地 上 霜 。
"
949,modern2poem: 世 人 只 晓 听 曲 不 懂 得 欣 赏 ， 乐 人 就 像 独 行 于 暴 风 之 中 。,generated:,"世 人 解 听 不 解 赏 ， 长 飙 风 中 自 来 往 。
"
950,modern2poem: 让 你 在 风 雨 夜 里 得 到 些 安 慰 。,generated:,"远 慰 风 雨 夕 。
"
951,modern2poem: 春 风 根 本 吹 不 到 玉 门 关 外 。,generated:,"春 风 不 度 玉 门 关 。
"
952,modern2poem: 人 生 道 路 如 此 宽 广 ，,generated:,"大 道 如 青 天 ，
"
953,modern2poem: 看 到 这 种 情 景 我 很 伤 心 ， 因 而 忧 愁 容 颜 衰 老 。,generated:,"感 此 伤 妾 心 ， 坐 愁 红 颜 老 。
"
954,modern2poem: 开 元 时 先 帝 的 天 马 名 叫 玉 花 骢 ， 多 少 画 家 画 出 的 都 与 原 貌 不 同 。,generated:,"先 帝 御 马 五 花 骢 ， 画 工 如 山 貌 不 同 。
"
955,modern2poem: 更 不 能 顾 念 那 儿 女 妻 子 。,generated:,"何 言 子 与 妻 ！
"
956,modern2poem: 在 战 乱 年 代 ， 短 暂 的 分 离 也 让 人 依 依 惜 别 。,generated:,"世 路 干 戈 惜 暂 分 。
"
957,modern2poem: 泪 流 纷 如 雨 降 。,generated:,"泣 涕 如 雨 。
"
958,modern2poem: 这 清 幽 境 地 很 合 我 的 雅 兴 ， 足 可 以 把 身 心 和 耳 目 荡 涤 。,generated:,"及 兹 契 幽 绝 ， 自 足 荡 心 耳 。
"
959,modern2poem: 重 崖 叠 嶂 耸 云 霄 莽 莽 苍 苍 。,generated:,"回 崖 沓 嶂 凌 苍 苍 。
"
960,modern2poem: 羯 胡 人 狡 诈 事 主 终 究 不 可 靠 ， 伤 时 感 世 的 诗 人 至 今 未 回 还 。,generated:,"羯 胡 事 主 终 无 赖 ， 词 客 哀 时 且 未 还 。
"
961,modern2poem: 客 人 说 为 了 上 山 砍 伐 树 木 来 买 斧 头 。,generated:,"采 山 因 买 斧 。
"
962,modern2poem: 任 凭 长 年 雨 打 日 晒 野 火 焚 烧 ，,generated:,"雨 淋 日 灸 野 火 燎 ，
"
963,modern2poem: 半 山 腰 喷 泄 云 雾 迷 迷 茫 茫 ，,generated:,"喷 云 泄 雾 藏 半 腹 ，
"
964,modern2poem: 即 使 桃 花 潭 水 有 一 千 尺 那 么 深 ， 也 不 及 汪 伦 送 别 我 的 一 片 情 深 。,generated:,"桃 花 潭 水 深 千 尺 ， 不 及 汪 伦 送 我 情 。
"
965,modern2poem: 轮 台 城 北 旄 头 星 正 降 落 。,generated:,"轮 台 城 北 旄 头 落 。
"
966,modern2poem: 回 来 一 看 池 苑 的 地 方 依 旧 ，,generated:,"归 来 池 苑 皆 依 旧 ，
"
967,modern2poem: 在 杨 花 落 完 ， 子 规 啼 鸣 的 时 候 ， 听 说 你 路 过 五 溪 。,generated:,"杨 花 落 尽 子 规 啼 ， 闻 道 龙 标 过 五 溪 。
"
968,modern2poem: 直 到 如 今 想 起 来 ， 仍 叫 人 心 惊 胆 颤 ， 有 人 神 魂 尚 未 招 回 ， 依 然 诚 恐 诚 惶 。,generated:,"至 今 残 破 胆 ， 应 有 未 招 魂 。
"
969,modern2poem: 岂 止 南 国 地 气 和 暖 ，,generated:,"岂 伊 地 气 暖 ？
"
970,modern2poem: 自 从 和 老 友 在 江 海 分 别 ，,generated:,"故 人 江 海 别 ，
"
971,modern2poem: 急 风 胡 乱 地 掀 动 水 中 的 荷 花 ， 密 雨 斜 打 在 长 满 薜 荔 的 墙 上 。,generated:,"惊 风 乱 飐 芙 蓉 水 ， 密 雨 斜 侵 薜 荔 墙 。
"
972,modern2poem: 一 年 俸 禄 有 三 百 石 ，,generated:,"吏 禄 三 百 石 ，
"
973,modern2poem: 织 锦 回 文 诉 说 思 念 的 长 恨 ，,generated:,"机 中 锦 字 论 长 恨 ，
"
974,modern2poem: 癫 病 患 者 夜 生 子 ，,generated:,"厉 夜 生 子 ，
"
975,modern2poem: 吐 蕃 族 至 今 牧 马 只 敢 远 望 ， 他 们 再 不 敢 南 来 越 过 临 洮 。,generated:,"至 今 窥 牧 马 ， 不 敢 过 临 洮 。
"
976,modern2poem: 江 流 波 涛 九 道 如 雪 山 奔 淌 。,generated:,"白 波 九 道 流 雪 山 。
"
977,modern2poem: 独 立 天 边 不 禁 热 泪 横 流 。,generated:,"天 畔 独 潸 然 。
"
978,modern2poem: 其 后 为 臣 宾 于 虞 ， 历 世 不 绝 显 荣 光 。,generated:,"邈 焉 虞 宾 ， 历 世 重 光 。
"
979,modern2poem: 我 的 郎 恭 谨 等 候 在 影 壁 前 ，,generated:,"俟 我 于 著 乎 而 ，
"
980,modern2poem: 啼 鸟 悲 鸣 ， 傍 晚 随 着 东 风 声 声 传 来 ； 落 花 纷 纷 ， 恰 似 那 为 石 崇 坠 楼 的 绿 珠 美 人 。,generated:,"日 暮 东 风 怨 啼 鸟 ， 落 花 犹 似 坠 楼 人 。
"
981,modern2poem: 说 回 家 了 回 家 了 ， 又 到 了 十 月 小 阳 春 。,generated:,"曰 归 曰 归 ， 岁 亦 阳 止 。
"
982,modern2poem: 问 客 人 为 什 么 来 ， 客 人 说 为 了 上 山 砍 伐 树 木 来 买 斧 头 。,generated:,"问 客 何 为 来 ， 采 山 因 买 斧 。
"
983,modern2poem: 今 晚 是 怎 样 的 晚 上 啊 河 中 漫 游 。,generated:,"今 夕 何 夕 兮 ， 搴 舟 中 流 。
"
984,modern2poem: 庭 院 内 没 有 那 尘 杂 干 扰 ， 静 室 里 有 的 是 安 适 悠 闲 。,generated:,"户 庭 无 尘 杂 ， 虚 室 有 余 闲 。
"
985,modern2poem: 我 把 我 忧 愁 的 心 思 寄 托 给 明 月 ，,generated:,"我 寄 愁 心 与 明 月 ，
"
986,modern2poem: 静 室 里 有 的 是 安 适 悠 闲 。,generated:,"虚 室 有 余 闲 。
"
987,modern2poem: 最 终 已 经 坎 坷 穷 愁 纠 缠 其 身 了 。,generated:,"终 日 坎 壈 缠 其 身 。
"
